timestamp,stage,max_episodes,current_episode,session_id,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,steer,clutch,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
2025-05-09T15:27:02.028486,Race,1,0,20250509_152659,1.74846e-07,-0.142,0.0,3160.83,0.0,93.9978,0,0.0,1,4551.41,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9917645700000001,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.047431,Race,1,0,20250509_152659,1.74846e-07,-0.122,0.0,3160.83,0.0,93.9974,0,0.0,1,4914.31,0.0,0.0,-0.000605693,-0.333334,0.345263,0.994235199,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.066462,Race,1,0,20250509_152659,1.74846e-07,-0.102,0.0,3160.83,0.0,93.9969,0,0.0,1,5300.52,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9959646393,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.086495,Race,1,0,20250509_152659,1.74846e-07,-0.082,0.0,3160.83,0.0,93.9964,0,0.0,1,5706.39,0.0,0.0,-0.000605693,-0.333334,0.345263,0.99717524751,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.107327,Race,1,0,20250509_152659,1.74846e-07,-0.062,0.0,3160.83,0.0,93.9958,0,0.0,1,6129.42,0.0,0.0,-0.000605693,-0.333334,0.345263,0.998022673257,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.126860,Race,1,0,20250509_152659,1.74846e-07,-0.042,0.0,3160.83,0.0,93.9951,0,0.0,1,6568.44,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9986158712799,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.146481,Race,1,0,20250509_152659,1.74846e-07,-0.022,0.0,3160.83,0.0,93.9944,0,0.0,1,7018.53,0.0,0.0,-0.000605693,-0.333334,0.345263,0.99903110989593,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.186501,Race,1,0,20250509_152659,1.74846e-07,0.018,0.0,3160.83,0.0,93.9928,0,0.0,1,7947.81,0.0,0.0,-0.000724309,-0.333334,0.345263,0.999321776927151,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.205569,Race,1,0,20250509_152659,1.74846e-07,0.038,0.0,3160.83,0.000488281,93.9927,1,0.0,1,956.343,0.0907275,5.9928e-09,-0.000618855,-0.333334,0.345263,0.9995252438490057,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,2.03486,2.03486,-1.03191,-1.03191
2025-05-09T15:27:02.226615,Race,1,0,20250509_152659,1.74846e-07,0.058,0.0,3160.83,0.000976563,93.9927,1,0.0,1,971.761,0.0966028,1.18601e-09,-0.000358407,-0.333334,0.345263,0.999667670694304,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,-1.63494,-1.63494,1.6305,1.6305
2025-05-09T15:27:02.245567,Race,1,0,20250509_152659,1.74846e-07,0.078,0.0,3160.83,0.00170898,93.9927,1,0.0,1,987.193,0.0894966,-3.67826e-06,-0.000211702,-0.333334,0.345263,0.9997673694860127,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,2.03639,2.03199,-1.04049,-1.04049
2025-05-09T15:27:02.265655,Race,1,0,20250509_152659,1.74846e-07,0.098,0.0,3160.83,0.00219727,93.9927,1,0.0,1,1002.64,0.0965259,-4.79254e-07,-0.000137808,-0.333334,0.345263,0.999837158640209,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,-1.65153,-1.65586,1.61061,1.61061
2025-05-09T15:27:02.287095,Race,1,0,20250509_152659,1.74846e-07,0.118,0.0,3160.84,0.00292969,93.9927,1,0.0,1,1018.09,0.0885073,-9.655e-08,-0.000164203,-0.333334,0.345263,0.9998860110481462,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,2.03361,2.02929,-1.04607,-1.04607
2025-05-09T15:27:02.306630,Race,1,0,20250509_152659,1.74846e-07,0.138,0.0,3160.84,0.00341797,93.9927,1,0.0,1,1033.55,0.0962414,-1.00451e-05,-0.000272491,-0.333334,0.345263,0.9999202077337024,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,-1.66329,-1.6735,1.5929,1.59296
2025-05-09T15:27:02.324929,Race,1,0,20250509_152659,1.74846e-07,0.158,0.0,3160.84,0.00415039,93.9927,1,0.0,1,1049.03,0.0879411,-2.0776e-06,-0.000417144,-0.333334,0.345263,0.9999441454135917,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,2.02808,2.01789,-1.05907,-1.05901
2025-05-09T15:27:02.346476,Race,1,0,20250509_152659,1.74846e-07,0.178,0.0,3160.84,0.00463867,93.9927,1,0.0,1,942.478,0.0960241,-3.29207e-07,-0.000500725,-0.333334,0.345263,0.9999609017895141,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,-1.67534,-1.68553,1.90859,1.92318
